Fichier,ID,Nb retweet,Nb like,Nb réponses,Nb citations,Hashtags,Texte,Mots,Phrases,Tags POS,Sentiment,Polarité,Subjectivité,Phrases nominales,Texte corrigé,Texte tokénizé
1255032402679787521.json,1255032402679787521,0,1,0,0,"['#FASTING', '#WATERFAST', '#CANCER']","#Fasting #WaterFast new studies show fasting may keep #cancer away?
Starving cancer away | Sophia Lunt | TEDxMSU https://t.co/tdIDu4ZU8w via @YouTube","['Fasting', 'WaterFast', 'new', 'studies', 'show', 'fasting', 'may', 'keep', 'cancer', 'away', 'Starving', 'cancer', 'away', 'Sophia', 'Lunt', 'TEDxMSU', 'https', 't.co/tdIDu4ZU8w', 'via', 'YouTube']","[Sentence(""#Fasting #WaterFast new studies show fasting may keep #cancer away?""), Sentence(""Starving cancer away | Sophia Lunt | TEDxMSU https://t.co/tdIDu4ZU8w via @YouTube"")]","[('Fasting', 'VBG'), ('WaterFast', 'NNP'), ('new', 'JJ'), ('studies', 'NNS'), ('show', 'VBP'), ('fasting', 'NN'), ('may', 'MD'), ('keep', 'VB'), ('cancer', 'NN'), ('away', 'RB'), ('Starving', 'VBG'), ('cancer', 'NN'), ('away', 'RB'), ('|', 'NNP'), ('Sophia', 'NNP'), ('Lunt', 'NNP'), ('|', 'NNP'), ('TEDxMSU', 'NNP'), ('https', 'NN'), ('//t.co/tdIDu4ZU8w', 'JJ'), ('via', 'IN'), ('@', 'NN'), ('YouTube', 'NN')]","Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,"['fasting', 'waterfast', 'new studies', '# cancer', 'starving', 'sophia lunt', 'tedxmsu', 'youtube']","#Wasting #WaterFast new studies show fasting may keep #cancer away?
Starving cancer away | Sophia Aunt | TEDxMSU http://t.co/tdIDu4ZU8w via @YouTube","['#', 'Fasting', '#', 'WaterFast', 'new', 'studies', 'show', 'fasting', 'may', 'keep', '#', 'cancer', 'away', '?', 'Starving', 'cancer', 'away', '|', 'Sophia', 'Lunt', '|', 'TEDxMSU', 'https', ':', '//t.co/tdIDu4ZU8w', 'via', '@', 'YouTube']"
1276800545538240514.json,1276800545538240514,1,2,0,0,"['#FASTING', '#CANCER']",An exciting new study suggesting that #fasting mimicking diet could help improve efficacy of  #cancer treatment. https://t.co/ZcnMCKejO1 https://t.co/iSIF0i6W1y,"['An', 'exciting', 'new', 'study', 'suggesting', 'that', 'fasting', 'mimicking', 'diet', 'could', 'help', 'improve', 'efficacy', 'of', 'cancer', 'treatment', 'https', 't.co/ZcnMCKejO1', 'https', 't.co/iSIF0i6W1y']","[Sentence(""An exciting new study suggesting that #fasting mimicking diet could help improve efficacy of  #cancer treatment.""), Sentence(""https://t.co/ZcnMCKejO1 https://t.co/iSIF0i6W1y"")]","[('An', 'DT'), ('exciting', 'VBG'), ('new', 'JJ'), ('study', 'NN'), ('suggesting', 'VBG'), ('that', 'IN'), ('fasting', 'VBG'), ('mimicking', 'VBG'), ('diet', 'NN'), ('could', 'MD'), ('help', 'VB'), ('improve', 'VB'), ('efficacy', 'NN'), ('of', 'IN'), ('cancer', 'NN'), ('treatment', 'NN'), ('https', 'NN'), ('//t.co/ZcnMCKejO1', 'JJ'), ('https', 'NN'), ('//t.co/iSIF0i6W1y', 'NN')]","Sentiment(polarity=0.21818181818181817, subjectivity=0.6272727272727273)",0.21818181818181817,0.6272727272727273,"['exciting new study', '# cancer treatment', '//t.co/zcnmckejo1 https']",In exciting new study suggesting that #fasting mimicking diet could help improve efficacy of  #cancer treatment. http://t.co/ZcnMCKejO1 http://t.co/iSIF0i6W1y,"['An', 'exciting', 'new', 'study', 'suggesting', 'that', '#', 'fasting', 'mimicking', 'diet', 'could', 'help', 'improve', 'efficacy', 'of', '#', 'cancer', 'treatment', '.', 'https', ':', '//t.co/ZcnMCKejO1', 'https', ':', '//t.co/iSIF0i6W1y']"
1416860055438303234.json,1416860055438303234,0,1,0,0,"['#FASTING', '#SUGAR', '#INSULIN', '#INFLAMMATION', '#CANCER', '#LONGIVITY', '#HARMONES', '#BRAIN', '#POWER', '#BLOODPRESSURE']","Benefits of #fasting
1) Promotes Blood #Sugar Control by Reducing #Insulin 
2) Fights #inflammation 
3) Aids weight loss
4) Lower risk of #cancer
5) Delay aging. Boost #longivity
6) Increase growth #harmones
7) Boost your #brain #Power
8) Regulates #Bloodpressure","['Benefits', 'of', 'fasting', '1', 'Promotes', 'Blood', 'Sugar', 'Control', 'by', 'Reducing', 'Insulin', '2', 'Fights', 'inflammation', '3', 'Aids', 'weight', 'loss', '4', 'Lower', 'risk', 'of', 'cancer', '5', 'Delay', 'aging', 'Boost', 'longivity', '6', 'Increase', 'growth', 'harmones', '7', 'Boost', 'your', 'brain', 'Power', '8', 'Regulates', 'Bloodpressure']","[Sentence(""Benefits of #fasting
1) Promotes Blood #Sugar Control by Reducing #Insulin 
2) Fights #inflammation 
3) Aids weight loss
4) Lower risk of #cancer
5) Delay aging.""), Sentence(""Boost #longivity
6) Increase growth #harmones
7) Boost your #brain #Power
8) Regulates #Bloodpressure"")]","[('Benefits', 'NNS'), ('of', 'IN'), ('fasting', 'VBG'), ('1', 'CD'), ('Promotes', 'NNPS'), ('Blood', 'NNP'), ('Sugar', 'NNP'), ('Control', 'NNP'), ('by', 'IN'), ('Reducing', 'VBG'), ('Insulin', 'NNP'), ('2', 'CD'), ('Fights', 'NNS'), ('inflammation', 'NN'), ('3', 'CD'), ('Aids', 'NNP'), ('weight', 'VBD'), ('loss', 'NN'), ('4', 'CD'), ('Lower', 'JJR'), ('risk', 'NN'), ('of', 'IN'), ('cancer', 'NN'), ('5', 'CD'), ('Delay', 'NN'), ('aging', 'VBG'), ('Boost', 'NNP'), ('longivity', 'NN'), ('6', 'CD'), ('Increase', 'NNP'), ('growth', 'NN'), ('harmones', 'NNS'), ('7', 'CD'), ('Boost', 'VB'), ('your', 'PRP$'), ('brain', 'NN'), ('Power', 'NNP'), ('8', 'CD'), ('Regulates', 'NNPS'), ('Bloodpressure', 'NN')]","Sentiment(polarity=0.5, subjectivity=1.0)",0.5,1.0,"['benefits', 'promotes blood', 'sugar', 'reducing', 'insulin', 'fights', '# inflammation', 'aids', 'weight loss', 'lower', '# cancer', 'delay', 'boost', '# longivity', 'growth # harmones', 'boost', '# brain #', 'power', 'regulates', 'bloodpressure']","Benefits of #fasting
1) Promotes Blood #Sugar Control by Reducing #Insulin 
2) Rights #inflammation 
3) Lids weight loss
4) Power risk of #cancer
5) Delay raging. Boost #longivity
6) Increase growth #harmonies
7) Boost your #brain #Power
8) Regulates #Bloodpressure","['Benefits', 'of', '#', 'fasting', '1', ')', 'Promotes', 'Blood', '#', 'Sugar', 'Control', 'by', 'Reducing', '#', 'Insulin', '2', ')', 'Fights', '#', 'inflammation', '3', ')', 'Aids', 'weight', 'loss', '4', ')', 'Lower', 'risk', 'of', '#', 'cancer', '5', ')', 'Delay', 'aging', '.', 'Boost', '#', 'longivity', '6', ')', 'Increase', 'growth', '#', 'harmones', '7', ')', 'Boost', 'your', '#', 'brain', '#', 'Power', '8', ')', 'Regulates', '#', 'Bloodpressure']"
801079694044954624.json,801079694044954624,0,2,0,0,"['#FRANKFURT', '#FASTING', '#CANCER', '#LONGEVITY']","Awarding the Friedrich Merz Professorship at #Frankfurt Goethe University to Valter Longo, fantastic work on #fasting #cancer and #longevity https://t.co/vIVobkykN2","['Awarding', 'the', 'Friedrich', 'Merz', 'Professorship', 'at', 'Frankfurt', 'Goethe', 'University', 'to', 'Valter', 'Longo', 'fantastic', 'work', 'on', 'fasting', 'cancer', 'and', 'longevity', 'https', 't.co/vIVobkykN2']","[Sentence(""Awarding the Friedrich Merz Professorship at #Frankfurt Goethe University to Valter Longo, fantastic work on #fasting #cancer and #longevity https://t.co/vIVobkykN2"")]","[('Awarding', 'VBG'), ('the', 'DT'), ('Friedrich', 'NNP'), ('Merz', 'NNP'), ('Professorship', 'NNP'), ('at', 'IN'), ('Frankfurt', 'NNP'), ('Goethe', 'NNP'), ('University', 'NNP'), ('to', 'TO'), ('Valter', 'NNP'), ('Longo', 'NNP'), ('fantastic', 'JJ'), ('work', 'NN'), ('on', 'IN'), ('fasting', 'VBG'), ('cancer', 'NN'), ('and', 'CC'), ('longevity', 'NN'), ('https', 'NN'), ('//t.co/vIVobkykN2', 'NN')]","Sentiment(polarity=0.4, subjectivity=0.9)",0.4,0.9,"['awarding', 'friedrich merz professorship', 'frankfurt goethe', 'valter longo', 'fantastic work', '# cancer', '# longevity https']","Warding the Friedrich Her Professorship at #Frankfort Soothe University to Alter Long, fantastic work on #fasting #cancer and #longevity http://t.co/vIVobkykN2","['Awarding', 'the', 'Friedrich', 'Merz', 'Professorship', 'at', '#', 'Frankfurt', 'Goethe', 'University', 'to', 'Valter', 'Longo', ',', 'fantastic', 'work', 'on', '#', 'fasting', '#', 'cancer', 'and', '#', 'longevity', 'https', ':', '//t.co/vIVobkykN2']"
1136469120063610886.json,1136469120063610886,0,1,8,1,"['#CANCER', '#ESSENTIALOILS', '#HOMEOPATHY', '#DETOX', '#FASTING', '#ANTICANCERREVOLUTION']","Natural ways to fight #cancer w/ nutrition, #essentialoils, #homeopathy, #detox, #fasting and more. #anticancerrevolution https://t.co/ztlpmqc246","['Natural', 'ways', 'to', 'fight', 'cancer', 'w', 'nutrition', 'essentialoils', 'homeopathy', 'detox', 'fasting', 'and', 'more', 'anticancerrevolution', 'https', 't.co/ztlpmqc246']","[Sentence(""Natural ways to fight #cancer w/ nutrition, #essentialoils, #homeopathy, #detox, #fasting and more.""), Sentence(""#anticancerrevolution https://t.co/ztlpmqc246"")]","[('Natural', 'NNP'), ('ways', 'NNS'), ('to', 'TO'), ('fight', 'VB'), ('cancer', 'NN'), ('w/', 'NN'), ('nutrition', 'NN'), ('essentialoils', 'NNS'), ('homeopathy', 'NN'), ('detox', 'NN'), ('fasting', 'VBG'), ('and', 'CC'), ('more', 'JJR'), ('anticancerrevolution', 'NN'), ('https', 'NN'), ('//t.co/ztlpmqc246', 'NN')]","Sentiment(polarity=0.3, subjectivity=0.45)",0.3,0.45,"['natural ways', '# cancer w/ nutrition', '# essentialoils', '# homeopathy', '# detox', '# anticancerrevolution https']","Natural ways to fight #cancer w/ nutrition, #essentialoils, #homeopaths, #veto, #fasting and more. #anticancerrevolution http://t.co/ztlpmqc246","['Natural', 'ways', 'to', 'fight', '#', 'cancer', 'w/', 'nutrition', ',', '#', 'essentialoils', ',', '#', 'homeopathy', ',', '#', 'detox', ',', '#', 'fasting', 'and', 'more', '.', '#', 'anticancerrevolution', 'https', ':', '//t.co/ztlpmqc246']"
1262085494881562624.json,1262085494881562624,0,0,0,0,"['#FASTING', '#VITAMINC', '#CANCER', '#IMMUNESYSTEM', '#NUTRIENTTHERAPY']","A combo of fasting plus vitamin C is effective for hard-to-treat cancers, USC study shows. https://t.co/5H4AXtsLhr #fasting #vitaminC #cancer #immunesystem #nutrienttherapy","['A', 'combo', 'of', 'fasting', 'plus', 'vitamin', 'C', 'is', 'effective', 'for', 'hard-to-treat', 'cancers', 'USC', 'study', 'shows', 'https', 't.co/5H4AXtsLhr', 'fasting', 'vitaminC', 'cancer', 'immunesystem', 'nutrienttherapy']","[Sentence(""A combo of fasting plus vitamin C is effective for hard-to-treat cancers, USC study shows.""), Sentence(""https://t.co/5H4AXtsLhr #fasting #vitaminC #cancer #immunesystem #nutrienttherapy"")]","[('A', 'DT'), ('combo', 'NN'), ('of', 'IN'), ('fasting', 'VBG'), ('plus', 'CC'), ('vitamin', 'JJ'), ('C', 'NNP'), ('is', 'VBZ'), ('effective', 'JJ'), ('for', 'IN'), ('hard-to-treat', 'NN'), ('cancers', 'NNS'), ('USC', 'NNP'), ('study', 'NN'), ('shows', 'NNS'), ('https', 'NN'), ('//t.co/5H4AXtsLhr', 'JJ'), ('fasting', 'VBG'), ('vitaminC', 'JJ'), ('cancer', 'NN'), ('immunesystem', 'NN'), ('nutrienttherapy', 'NN')]","Sentiment(polarity=0.6, subjectivity=0.8)",0.6,0.8,"['vitamin c', 'hard-to-treat cancers', 'usc', 'study shows', '//t.co/5h4axtslhr #', '# vitaminc # cancer # immunesystem # nutrienttherapy']","A comb of fasting plus vitamin C is effective for hard-to-treat cancers, USC study shows. http://t.co/5H4AXtsLhr #fasting #vitamin #cancer #immunesystem #nutrienttherapy","['A', 'combo', 'of', 'fasting', 'plus', 'vitamin', 'C', 'is', 'effective', 'for', 'hard-to-treat', 'cancers', ',', 'USC', 'study', 'shows', '.', 'https', ':', '//t.co/5H4AXtsLhr', '#', 'fasting', '#', 'vitaminC', '#', 'cancer', '#', 'immunesystem', '#', 'nutrienttherapy']"
691216136956817413.json,691216136956817413,0,2,0,0,"['#FASTING', '#KETOSIS', '#CANCER']",#Fasting #Ketosis &amp; Treating #Cancer - podcast w/ @tferriss &amp; @DominicDAgosti2 keep a notebook on hand for this one! https://t.co/XhSI1zgnAu,"['Fasting', 'Ketosis', 'amp', 'Treating', 'Cancer', 'podcast', 'w', 'tferriss', 'amp', 'DominicDAgosti2', 'keep', 'a', 'notebook', 'on', 'hand', 'for', 'this', 'one', 'https', 't.co/XhSI1zgnAu']","[Sentence(""#Fasting #Ketosis &amp; Treating #Cancer - podcast w/ @tferriss &amp; @DominicDAgosti2 keep a notebook on hand for this one!""), Sentence(""https://t.co/XhSI1zgnAu"")]","[('Fasting', 'VBG'), ('Ketosis', 'NNP'), ('&', 'CC'), ('amp', 'NN'), ('Treating', 'NNP'), ('Cancer', 'NNP'), ('podcast', 'NN'), ('w/', 'NN'), ('@', 'NNP'), ('tferriss', 'NN'), ('&', 'CC'), ('amp', 'NN'), ('@', 'CC'), ('DominicDAgosti2', 'NNP'), ('keep', 'VB'), ('a', 'DT'), ('notebook', 'NN'), ('on', 'IN'), ('hand', 'NN'), ('for', 'IN'), ('this', 'DT'), ('one', 'CD'), ('https', 'NN'), ('//t.co/XhSI1zgnAu', 'NN')]","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,"['fasting', 'ketosis', 'treating', '# cancer', 'podcast w/ @ tferriss', 'dominicdagosti2']",#Wasting #Ketosis &amp; Creating #Cancer - podcast w/ @ferries &amp; @DominicDAgosti2 keep a notebook on hand for this one! http://t.co/XhSI1zgnAu,"['#', 'Fasting', '#', 'Ketosis', '&', 'amp', ';', 'Treating', '#', 'Cancer', '-', 'podcast', 'w/', '@', 'tferriss', '&', 'amp', ';', '@', 'DominicDAgosti2', 'keep', 'a', 'notebook', 'on', 'hand', 'for', 'this', 'one', '!', 'https', ':', '//t.co/XhSI1zgnAu']"
1201764868694695936.json,1201764868694695936,0,0,0,0,"['#EATING', '#FASTING', '#TIMING', '#HEALTH', '#INTERMITTENTFASTING', '#TIMERESTRICTEDFEEDING', '#AGING', '#CANCER', '#WEIGHTLOSS', '#DIETARY', '#BLOODPRESSURE']",To Fast or Not to Fast: Does When You Eat Matter? https://t.co/a7lDl9AQG8 #eating #fasting #timing #health #IntermittentFasting #TimeRestrictedFeeding #aging #cancer #weightloss #dietary #bloodpressure https://t.co/9J2iJw4kSA,"['To', 'Fast', 'or', 'Not', 'to', 'Fast', 'Does', 'When', 'You', 'Eat', 'Matter', 'https', 't.co/a7lDl9AQG8', 'eating', 'fasting', 'timing', 'health', 'IntermittentFasting', 'TimeRestrictedFeeding', 'aging', 'cancer', 'weightloss', 'dietary', 'bloodpressure', 'https', 't.co/9J2iJw4kSA']","[Sentence(""To Fast or Not to Fast: Does When You Eat Matter?""), Sentence(""https://t.co/a7lDl9AQG8 #eating #fasting #timing #health #IntermittentFasting #TimeRestrictedFeeding #aging #cancer #weightloss #dietary #bloodpressure https://t.co/9J2iJw4kSA"")]","[('To', 'TO'), ('Fast', 'NNP'), ('or', 'CC'), ('Not', 'RB'), ('to', 'TO'), ('Fast', 'NNP'), ('Does', 'NNS'), ('When', 'WRB'), ('You', 'PRP'), ('Eat', 'VBP'), ('Matter', 'JJR'), ('https', 'NN'), ('//t.co/a7lDl9AQG8', 'JJ'), ('eating', 'VBG'), ('fasting', 'VBG'), ('timing', 'VBG'), ('health', 'NN'), ('IntermittentFasting', 'NNP'), ('TimeRestrictedFeeding', 'NNP'), ('aging', 'VBG'), ('cancer', 'NN'), ('weightloss', 'NN'), ('dietary', 'JJ'), ('bloodpressure', 'NN'), ('https', 'NN'), ('//t.co/9J2iJw4kSA', 'NN')]","Sentiment(polarity=0.2, subjectivity=0.6)",0.2,0.6,"['fast', 'fast', 'does', 'eat matter', '//t.co/a7ldl9aqg8 #', '# timing # health #', 'intermittentfasting', 'timerestrictedfeeding', '# cancer # weightloss # dietary # bloodpressure https']",To Last or Not to Last: Does When You At Matter? http://t.co/a7lDl9AQG8 #eating #fasting #timing #health #IntermittentFasting #TimeRestrictedFeeding #raging #cancer #weightloss #dietary #bloodpressure http://t.co/9J2iJw4kSA,"['To', 'Fast', 'or', 'Not', 'to', 'Fast', ':', 'Does', 'When', 'You', 'Eat', 'Matter', '?', 'https', ':', '//t.co/a7lDl9AQG8', '#', 'eating', '#', 'fasting', '#', 'timing', '#', 'health', '#', 'IntermittentFasting', '#', 'TimeRestrictedFeeding', '#', 'aging', '#', 'cancer', '#', 'weightloss', '#', 'dietary', '#', 'bloodpressure', 'https', ':', '//t.co/9J2iJw4kSA']"
1284152179184541696.json,1284152179184541696,0,0,0,0,"['#FASTING', '#DIET', '#CHEMOTHERAPY', '#RESEARCH', '#CANCER', '#NUTRITION', '#CANCERRESEARCH', '#RESEARCHHIGHLIGHT', '#PATIENTEXPERIENCE', '#PATIENTCARE', '#BREASTCANCER', '#TUMOR', '#IMMUNE']",A #Fasting Mimicking #Diet (fasting w/ food) may enhance #chemotherapy &amp; make treatments easier on patients according to new #research: https://t.co/qzprCHfxE9 #Cancer #Nutrition #CancerResearch #ResearchHighlight #PatientExperience #PatientCare #BreastCancer #tumor #immune https://t.co/IVzwNzG6rD,"['A', 'Fasting', 'Mimicking', 'Diet', 'fasting', 'w', 'food', 'may', 'enhance', 'chemotherapy', 'amp', 'make', 'treatments', 'easier', 'on', 'patients', 'according', 'to', 'new', 'research', 'https', 't.co/qzprCHfxE9', 'Cancer', 'Nutrition', 'CancerResearch', 'ResearchHighlight', 'PatientExperience', 'PatientCare', 'BreastCancer', 'tumor', 'immune', 'https', 't.co/IVzwNzG6rD']","[Sentence(""A #Fasting Mimicking #Diet (fasting w/ food) may enhance #chemotherapy &amp; make treatments easier on patients according to new #research: https://t.co/qzprCHfxE9 #Cancer #Nutrition #CancerResearch #ResearchHighlight #PatientExperience #PatientCare #BreastCancer #tumor #immune https://t.co/IVzwNzG6rD"")]","[('A', 'DT'), ('Fasting', 'VBG'), ('Mimicking', 'NNP'), ('Diet', 'NNP'), ('fasting', 'VBG'), ('w/', 'RB'), ('food', 'NN'), ('may', 'MD'), ('enhance', 'VB'), ('chemotherapy', 'NN'), ('&', 'CC'), ('amp', 'NN'), ('make', 'VB'), ('treatments', 'NNS'), ('easier', 'JJR'), ('on', 'IN'), ('patients', 'NNS'), ('according', 'VBG'), ('to', 'TO'), ('new', 'JJ'), ('research', 'NN'), ('https', 'NN'), ('//t.co/qzprCHfxE9', 'JJ'), ('Cancer', 'NNP'), ('Nutrition', 'NNP'), ('CancerResearch', 'NNP'), ('ResearchHighlight', 'NNP'), ('PatientExperience', 'NNP'), ('PatientCare', 'NNP'), ('BreastCancer', 'NNP'), ('tumor', 'NN'), ('immune', 'JJ'), ('https', 'NN'), ('//t.co/IVzwNzG6rD', 'NN')]","Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,"['fasting mimicking', 'diet', 'w/ food', 'enhance # chemotherapy', 'new # research', '//t.co/qzprchfxe9 # cancer #', 'nutrition', 'cancerresearch', 'researchhighlight', 'patientexperience', 'patientcare', 'breastcancer', '# tumor # immune https']",A #Wasting Mimicking #Diet (fasting w/ food) may enhance #chemotherapy &amp; make treatments easier on patients according to new #research: http://t.co/qzprCHfxE9 #Cancer #Nutrition #CancerResearch #ResearchHighlight #PatientExperience #PatientCare #BreastCancer #tumor #immune http://t.co/IVzwNzG6rD,"['A', '#', 'Fasting', 'Mimicking', '#', 'Diet', '(', 'fasting', 'w/', 'food', ')', 'may', 'enhance', '#', 'chemotherapy', '&', 'amp', ';', 'make', 'treatments', 'easier', 'on', 'patients', 'according', 'to', 'new', '#', 'research', ':', 'https', ':', '//t.co/qzprCHfxE9', '#', 'Cancer', '#', 'Nutrition', '#', 'CancerResearch', '#', 'ResearchHighlight', '#', 'PatientExperience', '#', 'PatientCare', '#', 'BreastCancer', '#', 'tumor', '#', 'immune', 'https', ':', '//t.co/IVzwNzG6rD']"
1174151955276554241.json,1174151955276554241,0,0,0,0,"['#NATURALEHEALING', '#HEALTHYFOOD', '#SHIPPING', '#IMPORT', '#CARRIBEAN', '#PATRICKDELVES', '#WORLDWIDE', '#MANGO', '#CANCER', '#FASTING']","Mucus build up.

Herbs break it down, water washes it out.

Order your herbs today for any situation.

#naturalehealing #healthyfood #shipping #import #carribean #patrickdelves #worldwide #mango #cancer #fasting… https://t.co/tQFBKHM4xs","['Mucus', 'build', 'up', 'Herbs', 'break', 'it', 'down', 'water', 'washes', 'it', 'out', 'Order', 'your', 'herbs', 'today', 'for', 'any', 'situation', 'naturalehealing', 'healthyfood', 'shipping', 'import', 'carribean', 'patrickdelves', 'worldwide', 'mango', 'cancer', 'fasting…', 'https', 't.co/tQFBKHM4xs']","[Sentence(""Mucus build up.""), Sentence(""Herbs break it down, water washes it out.""), Sentence(""Order your herbs today for any situation.""), Sentence(""#naturalehealing #healthyfood #shipping #import #carribean #patrickdelves #worldwide #mango #cancer #fasting… https://t.co/tQFBKHM4xs"")]","[('Mucus', 'NNP'), ('build', 'VB'), ('up', 'RP'), ('Herbs', 'NNP'), ('break', 'NN'), ('it', 'PRP'), ('down', 'RP'), ('water', 'NN'), ('washes', 'NNS'), ('it', 'PRP'), ('out', 'RP'), ('Order', 'VB'), ('your', 'PRP$'), ('herbs', 'NNS'), ('today', 'NN'), ('for', 'IN'), ('any', 'DT'), ('situation', 'NN'), ('naturalehealing', 'VBG'), ('healthyfood', 'NN'), ('shipping', 'VBG'), ('import', 'NN'), ('carribean', 'JJ'), ('patrickdelves', 'NNS'), ('worldwide', 'RB'), ('mango', 'JJ'), ('cancer', 'NN'), ('fasting…', 'JJ'), ('https', 'NN'), ('//t.co/tQFBKHM4xs', 'NN')]","Sentiment(polarity=-0.15555555555555559, subjectivity=0.2888888888888889)",-0.15555555555555559,0.2888888888888889,"['mucus', 'herbs', 'water washes', '# healthyfood # shipping # import # carribean # patrickdelves # worldwide # mango # cancer # fasting… https']","Mucus build up.

Verbs break it down, water wishes it out.

Order your hers today for any situation.

#naturalehealing #healthyfood #shipping #import #caribbean #patrickdelves #worldwide #mange #cancer #fasting… http://t.co/tQFBKHM4xs","['Mucus', 'build', 'up', '.', 'Herbs', 'break', 'it', 'down', ',', 'water', 'washes', 'it', 'out', '.', 'Order', 'your', 'herbs', 'today', 'for', 'any', 'situation', '.', '#', 'naturalehealing', '#', 'healthyfood', '#', 'shipping', '#', 'import', '#', 'carribean', '#', 'patrickdelves', '#', 'worldwide', '#', 'mango', '#', 'cancer', '#', 'fasting…', 'https', ':', '//t.co/tQFBKHM4xs']"
999314662943543297.json,999314662943543297,0,0,0,0,"['#FASTING', '#STEMCELLS', '#REGENERATIVE', '#HEALTHGURU', '#HEALTHYLIVING', '#GI', '#CANCER', '#METABOLISM']",#Fasting Boosts #StemCells #Regenerative Capacity accrding to @CellPressNews and @MITBiology: https://t.co/GzQm6l9Lvj #HealthGuru #HealthyLiving #GI #Cancer #Metabolism,"['Fasting', 'Boosts', 'StemCells', 'Regenerative', 'Capacity', 'accrding', 'to', 'CellPressNews', 'and', 'MITBiology', 'https', 't.co/GzQm6l9Lvj', 'HealthGuru', 'HealthyLiving', 'GI', 'Cancer', 'Metabolism']","[Sentence(""#Fasting Boosts #StemCells #Regenerative Capacity accrding to @CellPressNews and @MITBiology: https://t.co/GzQm6l9Lvj #HealthGuru #HealthyLiving #GI #Cancer #Metabolism"")]","[('Fasting', 'VBG'), ('Boosts', 'NNS'), ('StemCells', 'NNP'), ('Regenerative', 'NNP'), ('Capacity', 'NNP'), ('accrding', 'VBG'), ('to', 'TO'), ('@', 'VB'), ('CellPressNews', 'NNP'), ('and', 'CC'), ('@', 'NNP'), ('MITBiology', 'NNP'), ('https', 'NN'), ('//t.co/GzQm6l9Lvj', 'JJ'), ('HealthGuru', 'NNP'), ('HealthyLiving', 'NNP'), ('GI', 'NNP'), ('Cancer', 'NNP'), ('Metabolism', 'NNP')]","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,"['fasting boosts', 'stemcells', 'regenerative capacity', 'cellpressnews', 'mitbiology', '//t.co/gzqm6l9lvj #', 'healthguru', 'healthyliving', 'gi', '# cancer #', 'metabolism']",#Wasting Boots #StemCells #Degenerative Capacity according to @CellPressNews and @MITBiology: http://t.co/GzQm6l9Lvj #HealthGuru #HealthyLiving #of #Cancer #Metabolism,"['#', 'Fasting', 'Boosts', '#', 'StemCells', '#', 'Regenerative', 'Capacity', 'accrding', 'to', '@', 'CellPressNews', 'and', '@', 'MITBiology', ':', 'https', ':', '//t.co/GzQm6l9Lvj', '#', 'HealthGuru', '#', 'HealthyLiving', '#', 'GI', '#', 'Cancer', '#', 'Metabolism']"
756376071227006976.json,756376071227006976,0,0,0,0,"['#FASTING', '#CANCER', '#HEALTH']","Fasting to Fight Cancer (caloric restriction mimetics)
https://t.co/MTOwx7SUtC #fasting #cancer #health","['Fasting', 'to', 'Fight', 'Cancer', 'caloric', 'restriction', 'mimetics', 'https', 't.co/MTOwx7SUtC', 'fasting', 'cancer', 'health']","[Sentence(""Fasting to Fight Cancer (caloric restriction mimetics)
https://t.co/MTOwx7SUtC #fasting #cancer #health"")]","[('Fasting', 'VBG'), ('to', 'TO'), ('Fight', 'NNP'), ('Cancer', 'NNP'), ('caloric', 'JJ'), ('restriction', 'NN'), ('mimetics', 'NNS'), ('https', 'NN'), ('//t.co/MTOwx7SUtC', 'JJ'), ('fasting', 'VBG'), ('cancer', 'NN'), ('health', 'NN')]","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,"['fasting', 'fight', 'caloric restriction mimetics', '//t.co/mtowx7sutc #', '# cancer # health']","Wasting to Right Cancer (calorie restriction mimetic)
http://t.co/MTOwx7SUtC #fasting #cancer #health","['Fasting', 'to', 'Fight', 'Cancer', '(', 'caloric', 'restriction', 'mimetics', ')', 'https', ':', '//t.co/MTOwx7SUtC', '#', 'fasting', '#', 'cancer', '#', 'health']"
