Fichier;ID;Nb retweet;Nb like;Nb réponses;Nb citations;Hashtags;Texte;Mots;Phrases;Tags POS;Sentiment;Polarité;Subjectivité;Phrases nominales;Texte corrigé;Texte tokénizé
1439658058330820609.json;1439658058330820609;1;0;0;0;['#PUBLICHEALTHMATTERS', '#VACCINESSAVELIVES', '#CHILDREN', '#COVID19', '#VACCINATEDANDHAPPY', '#VACCINE', '#PFIZER'];"Timothy's COVID-19 Vaccine Experience

#PublicHealthMatters #VaccinesSaveLives #Children #covid19 #vaccinatedandhappy #vaccine #Pfizer https://t.co/H1dvRZUC35";"['Timothy', ""'s"", 'COVID-19', 'Vaccine', 'Experience', 'PublicHealthMatters', 'VaccinesSaveLives', 'Children', 'covid19', 'vaccinatedandhappy', 'vaccine', 'Pfizer', 'https', 't.co/H1dvRZUC35']";"[Sentence(""Timothy's COVID-19 Vaccine Experience

#PublicHealthMatters #VaccinesSaveLives #Children #covid19 #vaccinatedandhappy #vaccine #Pfizer https://t.co/H1dvRZUC35"")]";"[('Timothy', 'NNP'), (""'s"", 'POS'), ('COVID-19', 'JJ'), ('Vaccine', 'NNP'), ('Experience', 'NNP'), ('PublicHealthMatters', 'NNP'), ('VaccinesSaveLives', 'NNP'), ('Children', 'NNP'), ('covid19', 'NN'), ('vaccinatedandhappy', 'JJ'), ('vaccine', 'JJ'), ('Pfizer', 'NNP'), ('https', 'NN'), ('//t.co/H1dvRZUC35', 'NN')]";Sentiment(polarity=0.0, subjectivity=0.0);0.0;0.0;['timothy', 'covid-19 vaccine experience', 'publichealthmatters', 'vaccinessavelives', '# covid19 # vaccinatedandhappy # vaccine #', 'pfizer'];"Timothy's COVID-19 Vaccine Experience

#PublicHealthMatters #VaccinesSaveLives #Children #covid19 #vaccinatedandhappy #vaccine #Finer http://t.co/H1dvRZUC35";"['Timothy', ""'s"", 'COVID-19', 'Vaccine', 'Experience', '#', 'PublicHealthMatters', '#', 'VaccinesSaveLives', '#', 'Children', '#', 'covid19', '#', 'vaccinatedandhappy', '#', 'vaccine', '#', 'Pfizer', 'https', ':', '//t.co/H1dvRZUC35']"
1458206521855258637.json;1458206521855258637;0;0;0;0;['#COVID19', '#VACCINE', '#NY', '#BRONX', '#BROOKLYN', '#STATENISLAND', '#QUEENS', '#MANHATTAN', '#PANDEMICPARENTING', '#KIDS', '#CHILDREN', '#VACCINESSAVELIVES'];"Big Bird talks to his friends Rosita &amp; Dr. Sanjay Gupta about #Covid19 #vaccine fears. via CNN: https://t.co/THDPKOGy1i
#NY #Bronx #Brooklyn #StatenIsland #Queens #Manhattan #pandemicparenting #kids #children #VaccinesSaveLives";['Big', 'Bird', 'talks', 'to', 'his', 'friends', 'Rosita', 'amp', 'Dr', 'Sanjay', 'Gupta', 'about', 'Covid19', 'vaccine', 'fears', 'via', 'CNN', 'https', 't.co/THDPKOGy1i', 'NY', 'Bronx', 'Brooklyn', 'StatenIsland', 'Queens', 'Manhattan', 'pandemicparenting', 'kids', 'children', 'VaccinesSaveLives'];"[Sentence(""Big Bird talks to his friends Rosita &amp; Dr. Sanjay Gupta about #Covid19 #vaccine fears.""), Sentence(""via CNN: https://t.co/THDPKOGy1i
#NY #Bronx #Brooklyn #StatenIsland #Queens #Manhattan #pandemicparenting #kids #children #VaccinesSaveLives"")]";[('Big', 'JJ'), ('Bird', 'NNP'), ('talks', 'NNS'), ('to', 'TO'), ('his', 'PRP$'), ('friends', 'NNS'), ('Rosita', 'NNP'), ('&', 'CC'), ('amp', 'NN'), ('Dr.', 'NNP'), ('Sanjay', 'NNP'), ('Gupta', 'NNP'), ('about', 'IN'), ('Covid19', 'NNP'), ('vaccine', 'NN'), ('fears', 'NNS'), ('via', 'IN'), ('CNN', 'NNP'), ('https', 'NN'), ('//t.co/THDPKOGy1i', 'JJ'), ('NY', 'NNP'), ('Bronx', 'NNP'), ('Brooklyn', 'NNP'), ('StatenIsland', 'NNP'), ('Queens', 'NNP'), ('Manhattan', 'NNP'), ('pandemicparenting', 'VBG'), ('kids', 'NNS'), ('children', 'NNS'), ('VaccinesSaveLives', 'NNS')];Sentiment(polarity=0.0, subjectivity=0.1);0.0;0.1;['bird', 'rosita', 'sanjay gupta', 'covid19', '# vaccine fears', 'cnn', '//t.co/thdpkogy1i #', 'ny', 'bronx', 'brooklyn', 'statenisland', 'queens', 'manhattan', '# kids # children #', 'vaccinessavelives'];"Fig Bird talks to his friends Costa &amp; Or. Sanjay Supra about #Covid19 #vaccine fears. via CNN: http://t.co/THDPKOGy1i
#of #Front #Brooklyn #StatenIsland #Queens #Manhattan #pandemicparenting #kiss #children #VaccinesSaveLives";"['Big', 'Bird', 'talks', 'to', 'his', 'friends', 'Rosita', '&', 'amp', ';', 'Dr.', 'Sanjay', 'Gupta', 'about', '#', 'Covid19', '#', 'vaccine', 'fears', '.', 'via', 'CNN', ':', 'https', ':', '//t.co/THDPKOGy1i', '#', 'NY', '#', 'Bronx', '#', 'Brooklyn', '#', 'StatenIsland', '#', 'Queens', '#', 'Manhattan', '#', 'pandemicparenting', '#', 'kids', '#', 'children', '#', 'VaccinesSaveLives']"
1383038812482338819.json;1383038812482338819;0;0;0;0;['#VACCINE', '#CHILDREN', '#COVID19', '#MEASLES'];According to a Kaiser Permanente study, the rate of recommended #vaccine doses administered to #children has dramatically decreased since the outbreak of #COVID19 https://t.co/Fn97ZpJvjK #measles;['According', 'to', 'a', 'Kaiser', 'Permanente', 'study', 'the', 'rate', 'of', 'recommended', 'vaccine', 'doses', 'administered', 'to', 'children', 'has', 'dramatically', 'decreased', 'since', 'the', 'outbreak', 'of', 'COVID19', 'https', 't.co/Fn97ZpJvjK', 'measles'];"[Sentence(""According to a Kaiser Permanente study, the rate of recommended #vaccine doses administered to #children has dramatically decreased since the outbreak of #COVID19 https://t.co/Fn97ZpJvjK #measles"")]";[('According', 'VBG'), ('to', 'TO'), ('a', 'DT'), ('Kaiser', 'NNP'), ('Permanente', 'NNP'), ('study', 'NN'), ('the', 'DT'), ('rate', 'NN'), ('of', 'IN'), ('recommended', 'JJ'), ('vaccine', 'NN'), ('doses', 'NNS'), ('administered', 'VBN'), ('to', 'TO'), ('children', 'NNS'), ('has', 'VBZ'), ('dramatically', 'RB'), ('decreased', 'VBN'), ('since', 'IN'), ('the', 'DT'), ('outbreak', 'NN'), ('of', 'IN'), ('COVID19', 'NNP'), ('https', 'NN'), ('//t.co/Fn97ZpJvjK', 'JJ'), ('measles', 'NNS')];Sentiment(polarity=-0.4, subjectivity=0.7);-0.4;0.7;['according', 'kaiser permanente', '# vaccine doses', '# children', 'covid19', '//t.co/fn97zpjvjk # measles'];According to a Kaiser Permanent study, the rate of recommended #vaccine doses administered to #children has dramatically decreased since the outbreak of #COVID19 http://t.co/Fn97ZpJvjK #measles;['According', 'to', 'a', 'Kaiser', 'Permanente', 'study', ',', 'the', 'rate', 'of', 'recommended', '#', 'vaccine', 'doses', 'administered', 'to', '#', 'children', 'has', 'dramatically', 'decreased', 'since', 'the', 'outbreak', 'of', '#', 'COVID19', 'https', ':', '//t.co/Fn97ZpJvjK', '#', 'measles']
1344280265724731392.json;1344280265724731392;1;1;0;0;['#CORONA', '#VIRUS', '#NHS', '#UK', '#INDIA', '#COVID19', '#HINDU', '#FAITH', '#TEMPLE', '#COMMUNITY', '#HEALTH', '#WELLBEING', '#PANDEMIC', '#VACCINE', '#INSPIRATIONAL', '#MOTIVATIONAL', '#CHILDREN', '#ELDERLY', '#TAPF', '#COMPASSION', '#TRUTH', '#LOVE', '#WORLD', '#NEWYEAR', '#FEEDING'];#corona #virus #NHS #UK #India #Covid19 #Hindu #Faith #Temple #community #health #wellbeing #pandemic #vaccine #inspirational #motivational #Children #elderly #tapf #compassion #truth #love #world #newyear #feeding “2020-The Year That Changed The World” https://t.co/gW4j8BRXR8?;['corona', 'virus', 'NHS', 'UK', 'India', 'Covid19', 'Hindu', 'Faith', 'Temple', 'community', 'health', 'wellbeing', 'pandemic', 'vaccine', 'inspirational', 'motivational', 'Children', 'elderly', 'tapf', 'compassion', 'truth', 'love', 'world', 'newyear', 'feeding', '“', '2020-The', 'Year', 'That', 'Changed', 'The', 'World', '”', 'https', 't.co/gW4j8BRXR8'];"[Sentence(""#corona #virus #NHS #UK #India #Covid19 #Hindu #Faith #Temple #community #health #wellbeing #pandemic #vaccine #inspirational #motivational #Children #elderly #tapf #compassion #truth #love #world #newyear #feeding “2020-The Year That Changed The World” https://t.co/gW4j8BRXR8?"")]";[('corona', 'NN'), ('virus', 'NN'), ('NHS', 'NNP'), ('UK', 'NNP'), ('India', 'NNP'), ('Covid19', 'NNP'), ('Hindu', 'NNP'), ('Faith', 'NNP'), ('Temple', 'NNP'), ('community', 'NN'), ('health', 'NN'), ('wellbeing', 'VBG'), ('pandemic', 'JJ'), ('vaccine', 'JJ'), ('inspirational', 'JJ'), ('motivational', 'JJ'), ('Children', 'NNP'), ('elderly', 'RB'), ('tapf', 'JJ'), ('compassion', 'NN'), ('truth', 'NN'), ('love', 'RB'), ('world', 'NN'), ('newyear', 'JJ'), ('feeding', 'VBG'), ('“', 'CD'), ('2020-The', 'JJ'), ('Year', 'NN'), ('That', 'WDT'), ('Changed', 'VBD'), ('The', 'DT'), ('World', 'NNP'), ('”', 'NNP'), ('https', 'NN'), ('//t.co/gW4j8BRXR8', 'NN')];Sentiment(polarity=0.5, subjectivity=0.8);0.5;0.8;['# corona # virus #', 'nhs', 'uk', 'india', 'covid19', 'hindu', 'faith', '# temple # community # health #', '# pandemic # vaccine # inspirational # motivational #', 'elderly # tapf # compassion # truth #', '# world # newyear #', '“ 2020-the year', 'changed', 'world ” https'];#corona #virus #NHS #of #India #Covid19 #Hindu #Faith #Temple #community #health #welling #anaemic #vaccine #inspiration #motivation #Children #elderly #tap #compassion #truth #love #world #newer #feeding “2020-The Dear That Changed The World” http://t.co/gW4j8BRXR8?;['#', 'corona', '#', 'virus', '#', 'NHS', '#', 'UK', '#', 'India', '#', 'Covid19', '#', 'Hindu', '#', 'Faith', '#', 'Temple', '#', 'community', '#', 'health', '#', 'wellbeing', '#', 'pandemic', '#', 'vaccine', '#', 'inspirational', '#', 'motivational', '#', 'Children', '#', 'elderly', '#', 'tapf', '#', 'compassion', '#', 'truth', '#', 'love', '#', 'world', '#', 'newyear', '#', 'feeding', '“', '2020-The', 'Year', 'That', 'Changed', 'The', 'World', '”', 'https', ':', '//t.co/gW4j8BRXR8', '?']
1360021429157318664.json;1360021429157318664;0;0;0;0;['#NEWZEALAND', '#KIDS', '#PARENTS', '#VACCINE', '#VACCINES', '#HEALTH', '#CHILDREN', '#VACCINESTRATEGY', '#PANDEMIC', '#COVID19', '#COVID_19', '#COVID', '#SMARTNEWS', '#SMARTVIDEO'];"Kiwi kids won't be allowed Covid-19 jab, but vaccine expert says it's the right move https://t.co/XbyrjRcakj via @1NewsNZ 

🇳🇿💉⚕️

#NewZealand #kids #Parents #vaccine #vaccines #Health #children #VaccineStrategy #pandemic #COVID19 #Covid_19 #COVID #SmartNews #SmartVideo";"['Kiwi', 'kids', 'wo', ""n't"", 'be', 'allowed', 'Covid-19', 'jab', 'but', 'vaccine', 'expert', 'says', 'it', ""'s"", 'the', 'right', 'move', 'https', 't.co/XbyrjRcakj', 'via', '1NewsNZ', '🇳🇿💉⚕️', 'NewZealand', 'kids', 'Parents', 'vaccine', 'vaccines', 'Health', 'children', 'VaccineStrategy', 'pandemic', 'COVID19', 'Covid_19', 'COVID', 'SmartNews', 'SmartVideo']";"[Sentence(""Kiwi kids won't be allowed Covid-19 jab, but vaccine expert says it's the right move https://t.co/XbyrjRcakj via @1NewsNZ 

🇳🇿💉⚕️

#NewZealand #kids #Parents #vaccine #vaccines #Health #children #VaccineStrategy #pandemic #COVID19 #Covid_19 #COVID #SmartNews #SmartVideo"")]";"[('Kiwi', 'NNP'), ('kids', 'NNS'), ('wo', 'MD'), (""n't"", 'RB'), ('be', 'VB'), ('allowed', 'VBN'), ('Covid-19', 'NNP'), ('jab', 'NN'), ('but', 'CC'), ('vaccine', 'NN'), ('expert', 'NN'), ('says', 'VBZ'), ('it', 'PRP'), (""'s"", 'VBZ'), ('the', 'DT'), ('right', 'JJ'), ('move', 'NN'), ('https', 'NN'), ('//t.co/XbyrjRcakj', 'JJ'), ('via', 'IN'), ('1NewsNZ', 'CD'), ('🇳🇿💉⚕️', 'NNP'), ('NewZealand', 'NNP'), ('kids', 'NNS'), ('Parents', 'NNS'), ('vaccine', 'NN'), ('vaccines', 'NNS'), ('Health', 'NNP'), ('children', 'NNS'), ('VaccineStrategy', 'NNP'), ('pandemic', 'JJ'), ('COVID19', 'NNP'), ('Covid_19', 'NNP'), ('COVID', 'NNP'), ('SmartNews', 'NNP'), ('SmartVideo', 'NNP')]";Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857);0.2857142857142857;0.5357142857142857;"['kiwi', ""kids wo n't"", 'covid-19', 'vaccine expert', '@ 1newsnz 🇳🇿💉⚕️ #', 'newzealand', '# kids # parents # vaccine # vaccines # health # children #', 'vaccinestrategy', '# pandemic #', 'covid19', 'covid_19', 'covid', 'smartnews', 'smartvideo']";"Iii kiss won't be allowed Moved-19 jaw, but vaccine expert says it's the right move http://t.co/XbyrjRcakj via @1NewsNZ 

🇳🇿💉⚕️

#NewZealand #kiss #Parents #vaccine #vaccines #Health #children #VaccineStrategy #anaemic #COVID19 #Covid_19 #COVID #SmartNews #SmartVideo";"['Kiwi', 'kids', 'wo', ""n't"", 'be', 'allowed', 'Covid-19', 'jab', ',', 'but', 'vaccine', 'expert', 'says', 'it', ""'s"", 'the', 'right', 'move', 'https', ':', '//t.co/XbyrjRcakj', 'via', '@', '1NewsNZ', '🇳🇿💉⚕️', '#', 'NewZealand', '#', 'kids', '#', 'Parents', '#', 'vaccine', '#', 'vaccines', '#', 'Health', '#', 'children', '#', 'VaccineStrategy', '#', 'pandemic', '#', 'COVID19', '#', 'Covid_19', '#', 'COVID', '#', 'SmartNews', '#', 'SmartVideo']"
1438712791972515843.json;1438712791972515843;1;1;0;0;['#VACCINE', '#COVID19', '#CHILDREN'];We recommend urgent expansion of a vaccination program for adolescents and school-age children against SARS-CoV-2 infection in the Western Pacific region. #vaccine #COVID19 #Children https://t.co/VVpAQbe5xo;['We', 'recommend', 'urgent', 'expansion', 'of', 'a', 'vaccination', 'program', 'for', 'adolescents', 'and', 'school-age', 'children', 'against', 'SARS-CoV-2', 'infection', 'in', 'the', 'Western', 'Pacific', 'region', 'vaccine', 'COVID19', 'Children', 'https', 't.co/VVpAQbe5xo'];"[Sentence(""We recommend urgent expansion of a vaccination program for adolescents and school-age children against SARS-CoV-2 infection in the Western Pacific region.""), Sentence(""#vaccine #COVID19 #Children https://t.co/VVpAQbe5xo"")]";[('We', 'PRP'), ('recommend', 'VBP'), ('urgent', 'JJ'), ('expansion', 'NN'), ('of', 'IN'), ('a', 'DT'), ('vaccination', 'NN'), ('program', 'NN'), ('for', 'IN'), ('adolescents', 'NNS'), ('and', 'CC'), ('school-age', 'JJ'), ('children', 'NNS'), ('against', 'IN'), ('SARS-CoV-2', 'NNP'), ('infection', 'NN'), ('in', 'IN'), ('the', 'DT'), ('Western', 'NNP'), ('Pacific', 'NNP'), ('region', 'NN'), ('vaccine', 'NN'), ('COVID19', 'NNP'), ('Children', 'NNP'), ('https', 'NN'), ('//t.co/VVpAQbe5xo', 'NN')];Sentiment(polarity=0.0, subjectivity=0.0);0.0;0.0;['urgent expansion', 'vaccination program', 'school-age children', 'sars-cov-2', 'western pacific region', '# vaccine #', 'covid19'];He recommend urgent expansion of a vaccination program for adolescents and school-age children against SARS-of-2 infection in the Western Pacific region. #vaccine #COVID19 #Children http://t.co/VVpAQbe5xo;['We', 'recommend', 'urgent', 'expansion', 'of', 'a', 'vaccination', 'program', 'for', 'adolescents', 'and', 'school-age', 'children', 'against', 'SARS-CoV-2', 'infection', 'in', 'the', 'Western', 'Pacific', 'region', '.', '#', 'vaccine', '#', 'COVID19', '#', 'Children', 'https', ':', '//t.co/VVpAQbe5xo']
1435212946293116929.json;1435212946293116929;0;0;0;0;['#COVID19', '#VACCINE', '#CHILDREN', '#STUDENTS', '#CONSENT'];Kids Can Give Consent At SMDHU’s School COVID-19 Vaccine Clinics https://t.co/zoIDuDU1fh @SMDhealthunit  #covid19 #vaccine #children #students #consent;['Kids', 'Can', 'Give', 'Consent', 'At', 'SMDHU', '’', 's', 'School', 'COVID-19', 'Vaccine', 'Clinics', 'https', 't.co/zoIDuDU1fh', 'SMDhealthunit', 'covid19', 'vaccine', 'children', 'students', 'consent'];"[Sentence(""Kids Can Give Consent At SMDHU’s School COVID-19 Vaccine Clinics https://t.co/zoIDuDU1fh @SMDhealthunit  #covid19 #vaccine #children #students #consent"")]";[('Kids', 'NNS'), ('Can', 'MD'), ('Give', 'VB'), ('Consent', 'NN'), ('At', 'IN'), ('SMDHU', 'NNP'), ('’', 'NNP'), ('s', 'JJ'), ('School', 'NNP'), ('COVID-19', 'NNP'), ('Vaccine', 'NNP'), ('Clinics', 'NNPS'), ('https', 'NN'), ('//t.co/zoIDuDU1fh', 'JJ'), ('@', 'NNP'), ('SMDhealthunit', 'NNP'), ('covid19', 'JJ'), ('vaccine', 'NN'), ('children', 'NNS'), ('students', 'NNS'), ('consent', 'NN')];Sentiment(polarity=0.0, subjectivity=0.0);0.0;0.0;['kids', 'consent', 'smdhu', '’ s school', 'covid-19 vaccine clinics', '//t.co/zoidudu1fh @', 'smdhealthunit', '# covid19 # vaccine # children # students # consent'];Lids An Give Consent It SMDHU’s School COVID-19 Vaccine Clinics http://t.co/zoIDuDU1fh @SMDhealthunit  #covid19 #vaccine #children #students #consent;['Kids', 'Can', 'Give', 'Consent', 'At', 'SMDHU', '’', 's', 'School', 'COVID-19', 'Vaccine', 'Clinics', 'https', ':', '//t.co/zoIDuDU1fh', '@', 'SMDhealthunit', '#', 'covid19', '#', 'vaccine', '#', 'children', '#', 'students', '#', 'consent']
1454061684625051654.json;1454061684625051654;0;0;0;0;['#PFIZER', '#BIONTECH', '#VACCINE', '#CHILDREN', '#COVID', '#COVID19', '#CORONAVIRUS', '#COVID19INDIA', '#HEALTH', '#WELLNESS', '#HEALTHY', '#LIFE', '#INSTAGOOD', '#HEALTHYFOOD', '#FITFAM', '#BEAUTY'];"The #Pfizer-#BioNTech #vaccine currently has an EUA for #children aged 12 to 15 and is fully approved for people ages 16 and older : https://t.co/56dKgzpEw4

#covid #covid19 #coronavirus #covid19india #health #wellness #healthy #life #instagood #healthyfood #fitfam #beauty https://t.co/OMQREuKtDK";['The', 'Pfizer', 'BioNTech', 'vaccine', 'currently', 'has', 'an', 'EUA', 'for', 'children', 'aged', '12', 'to', '15', 'and', 'is', 'fully', 'approved', 'for', 'people', 'ages', '16', 'and', 'older', 'https', 't.co/56dKgzpEw4', 'covid', 'covid19', 'coronavirus', 'covid19india', 'health', 'wellness', 'healthy', 'life', 'instagood', 'healthyfood', 'fitfam', 'beauty', 'https', 't.co/OMQREuKtDK'];"[Sentence(""The #Pfizer-#BioNTech #vaccine currently has an EUA for #children aged 12 to 15 and is fully approved for people ages 16 and older : https://t.co/56dKgzpEw4

#covid #covid19 #coronavirus #covid19india #health #wellness #healthy #life #instagood #healthyfood #fitfam #beauty https://t.co/OMQREuKtDK"")]";[('The', 'DT'), ('Pfizer-', 'NNP'), ('BioNTech', 'NNP'), ('vaccine', 'NN'), ('currently', 'RB'), ('has', 'VBZ'), ('an', 'DT'), ('EUA', 'NNP'), ('for', 'IN'), ('children', 'NNS'), ('aged', 'VBD'), ('12', 'CD'), ('to', 'TO'), ('15', 'CD'), ('and', 'CC'), ('is', 'VBZ'), ('fully', 'RB'), ('approved', 'VBN'), ('for', 'IN'), ('people', 'NNS'), ('ages', 'NNS'), ('16', 'CD'), ('and', 'CC'), ('older', 'JJR'), ('https', 'NN'), ('//t.co/56dKgzpEw4', 'JJ'), ('covid', 'JJ'), ('covid19', 'JJ'), ('coronavirus', 'NN'), ('covid19india', 'JJ'), ('health', 'NN'), ('wellness', 'JJ'), ('healthy', 'JJ'), ('life', 'NN'), ('instagood', 'NN'), ('healthyfood', 'NN'), ('fitfam', 'JJ'), ('beauty', 'NN'), ('https', 'NN'), ('//t.co/OMQREuKtDK', 'NN')];Sentiment(polarity=0.14166666666666666, subjectivity=0.4083333333333333);0.14166666666666666;0.4083333333333333;['pfizer-', 'biontech', '# vaccine', 'eua', '# children', 'people ages', '//t.co/56dkgzpew4 # covid # covid19 # coronavirus # covid19india # health # wellness # healthy # life # instagood # healthyfood # fitfam # beauty https'];"The #Finer-#BioNTech #vaccine currently has an EUA for #children aged 12 to 15 and is fully approved for people ages 16 and older : http://t.co/56dKgzpEw4

#could #covid19 #coronavirus #covid19india #health #weakness #healthy #life #instagood #healthyfood #fitful #beauty http://t.co/OMQREuKtDK";['The', '#', 'Pfizer-', '#', 'BioNTech', '#', 'vaccine', 'currently', 'has', 'an', 'EUA', 'for', '#', 'children', 'aged', '12', 'to', '15', 'and', 'is', 'fully', 'approved', 'for', 'people', 'ages', '16', 'and', 'older', ':', 'https', ':', '//t.co/56dKgzpEw4', '#', 'covid', '#', 'covid19', '#', 'coronavirus', '#', 'covid19india', '#', 'health', '#', 'wellness', '#', 'healthy', '#', 'life', '#', 'instagood', '#', 'healthyfood', '#', 'fitfam', '#', 'beauty', 'https', ':', '//t.co/OMQREuKtDK']
1440360614547759108.json;1440360614547759108;0;1;0;0;['#NYTIMES', '#PFIZER', '#VACCINE', '#CHILDREN', '#COVID19', '#IMMUNESYSTEM'];"Pfizer says that vaccinated kids aged 5 to 11 showed evidence of protection against the virus.

Learn more: https://t.co/Qqwc9pgU0H

#nytimes #pfizer #vaccine #children #covid19 #immunesystem";['Pfizer', 'says', 'that', 'vaccinated', 'kids', 'aged', '5', 'to', '11', 'showed', 'evidence', 'of', 'protection', 'against', 'the', 'virus', 'Learn', 'more', 'https', 't.co/Qqwc9pgU0H', 'nytimes', 'pfizer', 'vaccine', 'children', 'covid19', 'immunesystem'];"[Sentence(""Pfizer says that vaccinated kids aged 5 to 11 showed evidence of protection against the virus.""), Sentence(""Learn more: https://t.co/Qqwc9pgU0H

#nytimes #pfizer #vaccine #children #covid19 #immunesystem"")]";[('Pfizer', 'NNP'), ('says', 'VBZ'), ('that', 'IN'), ('vaccinated', 'VBD'), ('kids', 'NNS'), ('aged', 'VBD'), ('5', 'CD'), ('to', 'TO'), ('11', 'CD'), ('showed', 'VBD'), ('evidence', 'NN'), ('of', 'IN'), ('protection', 'NN'), ('against', 'IN'), ('the', 'DT'), ('virus', 'NN'), ('Learn', 'NNP'), ('more', 'JJR'), ('https', 'NN'), ('//t.co/Qqwc9pgU0H', 'JJ'), ('nytimes', 'RB'), ('pfizer', 'JJ'), ('vaccine', 'NN'), ('children', 'NNS'), ('covid19', 'NN'), ('immunesystem', 'NN')];Sentiment(polarity=0.2, subjectivity=0.45);0.2;0.45;['pfizer', 'learn', '//t.co/qqwc9pgu0h # nytimes # pfizer # vaccine # children # covid19 # immunesystem'];"Finer says that vaccinated kiss aged 5 to 11 showed evidence of protection against the virus.

Learn more: http://t.co/Qqwc9pgU0H

#times #prize #vaccine #children #covid19 #immunesystem";['Pfizer', 'says', 'that', 'vaccinated', 'kids', 'aged', '5', 'to', '11', 'showed', 'evidence', 'of', 'protection', 'against', 'the', 'virus', '.', 'Learn', 'more', ':', 'https', ':', '//t.co/Qqwc9pgU0H', '#', 'nytimes', '#', 'pfizer', '#', 'vaccine', '#', 'children', '#', 'covid19', '#', 'immunesystem']
1454533402820898816.json;1454533402820898816;0;0;0;0;['#VACCINE', '#CHILDREN', '#PFIZER', '#VACCINEMANDATE', '#COVID19'];"COVID Vaccine Authorized for Kids Age 5 to 11
#vaccine #children #Pfizer #VaccineMandate #COVID19 

via TARA HAELLE @sciam https://t.co/wU1N7yBGiX";['COVID', 'Vaccine', 'Authorized', 'for', 'Kids', 'Age', '5', 'to', '11', 'vaccine', 'children', 'Pfizer', 'VaccineMandate', 'COVID19', 'via', 'TARA', 'HAELLE', 'sciam', 'https', 't.co/wU1N7yBGiX'];"[Sentence(""COVID Vaccine Authorized for Kids Age 5 to 11
#vaccine #children #Pfizer #VaccineMandate #COVID19 

via TARA HAELLE @sciam https://t.co/wU1N7yBGiX"")]";[('COVID', 'NNP'), ('Vaccine', 'NNP'), ('Authorized', 'NNP'), ('for', 'IN'), ('Kids', 'NNP'), ('Age', 'NNP'), ('5', 'CD'), ('to', 'TO'), ('11', 'CD'), ('vaccine', 'NN'), ('children', 'NNS'), ('Pfizer', 'NNP'), ('VaccineMandate', 'NNP'), ('COVID19', 'NNP'), ('via', 'IN'), ('TARA', 'NNP'), ('HAELLE', 'NNP'), ('@', 'NNP'), ('sciam', 'VBD'), ('https', 'NN'), ('//t.co/wU1N7yBGiX', 'NN')];Sentiment(polarity=0.0, subjectivity=0.0);0.0;0.0;['covid vaccine authorized', 'kids age', '# vaccine # children #', 'pfizer', 'vaccinemandate', 'covid19', 'tara haelle', '@ sciam https'];"COVID Vaccine Authorized for Lids Age 5 to 11
#vaccine #children #Finer #VaccineMandate #COVID19 

via TARA HAELLE @siam http://t.co/wU1N7yBGiX";['COVID', 'Vaccine', 'Authorized', 'for', 'Kids', 'Age', '5', 'to', '11', '#', 'vaccine', '#', 'children', '#', 'Pfizer', '#', 'VaccineMandate', '#', 'COVID19', 'via', 'TARA', 'HAELLE', '@', 'sciam', 'https', ':', '//t.co/wU1N7yBGiX']
